Current Ratio,Quick Ratio,Cash/Current Liability,Total debt/Total net worth,Net worth/Assets,ROA(A) before interest and % after tax,Net Income to Stockholder's Equity,Operating Gross Margin,Realized Sales Gross Margin,Gross Profit to Sales,Total Asset Turnover,Working Capital to Total Assets,Interest Coverage Ratio (Interest expense to EBIT),Retained Earnings to Total Assets,annees_activite,Bankrupt?
0.7441415628984296,0.3979725037472519,0.06820095360035588,4.22472914178926,0.071643654108192,-7.4102389815137,-1.440525446574247,1.9952755476505661,0.0656460079302219,12.703341577275083,0.3219604841563636,-0.12197800311986699,0.552625120139117,-0.012087045080737935,3.3695428509836,1
0.3318271746085472,0.1553712324825115,0.019968195936947545,6.2557812256845,0.05885134172219682,-30.526317996906812,-66.67306370591663,-31.016368148666814,-17.890756220718465,6.876511280231003,0.05,-0.19575070141888198,0.7,-3.6717945779712853,5.566204506103187,1
0.75,0.55,0.05693602895775944,6.592533315285701,-0.08094556898548225,-14.057569418765919,-67.19428156683958,-21.12849169084836,-30.3189822738451,10.0,0.06443084274258826,-0.12680042966837451,0.9886977101915544,-2.349823058840874,4.068445016607715,1
0.38465699110636054,0.55,0.03919613184041662,7.568854099082838,-0.03650539204298644,-33.55914515430748,-128.54138381087358,-18.494759874092466,-29.640354133342306,9.391309627457337,0.33601761907804895,-0.5029666839422468,0.7842942173420547,-4.178351163929638,2.6959014001931427,1
1.2,1.112151353363004,0.5168150928832007,0.9055870254132903,0.5902009325919122,5.742786890502517,20.73049897257129,15.03347886776015,11.178962706424734,37.781432525578765,1.262169412141283,0.2832578655016899,0.10839434228512765,2.974711190035339,28.310907401650418,0
0.7725948410503886,0.3648913677060682,0.06823079838567472,3.4435027722136713,0.10004066508106634,1.5,-3.916420384710893,-0.45248629614883873,-6.38582832623711,8.037848725335081,0.21838693813902216,-0.057238279228188374,0.8356732775113314,-0.8822437645860466,3.115946441635766,1
0.75,0.24400317922660486,0.02665034663096026,7.78828975508574,-0.0665147458402203,-16.978521791265823,-80.65223355766108,-34.613116515681526,-11.099645516200344,5.600293810464652,0.050065336380020864,-0.22764147111412844,0.99,-2.4934577005089515,4.881198915333448,1
1.1775904401934782,0.4576951187986989,0.07861394756932903,1.2,0.16536789217471307,1.2522547171669471,10.0,6.962775146904007,1.0467810360240035,16.481867087358903,0.5299200220095424,0.08361278907362903,0.5451450889012505,0.36469222976612037,2.0,0
0.805836994328218,0.24602806747697376,0.034293778855765164,4.047530000891744,0.13079560066794582,-7.088053071309993,-7.8361978051250905,-0.8958305938781375,-7.952182605089753,15.605772940093633,0.5231063313716986,-0.16678403758001278,0.5,-0.38805065629407265,3.4852895739423153,1
1.1654417443558225,0.8151678174360635,0.10488937685495417,2.5837465248446065,0.30884481614705467,0.9013930578420306,2.4783157387292167,1.3552983296142624,3.337088790220246,19.480920317585912,0.7734591466235533,-0.0453580589121572,0.4933034395339634,0.6961413043184166,12.921521619692992,0
1.8331690898411883,0.8143343629058133,0.24128115209542977,0.6889365822115742,0.44786570493270766,3.7951815867592535,19.407796905065254,19.62400338775413,5.3507082865921785,35.91633987083314,1.6528618952391345,0.1912403926483997,0.14374115731200393,2.312851559095096,15.495103131773268,0
0.8172605804426692,0.5287558898721522,0.07508628009326779,3.0016658903105333,0.11596022402004505,-9.606348293691463,-17.715672009811385,-5.2470287320862035,-1.7694560815102012,16.53180214695098,0.27354720914191,-0.06553953051950012,0.761667042310161,-0.7745040182307359,2.744723559719428,1
1.6563445660616978,1.0342951315395839,0.7199882014012333,0.3452291834414062,0.5372921982357204,6.538557427222459,9.72766746866484,15.758004746857106,4.017668406028456,32.04509593193146,1.0359197022493183,0.0714218058980609,0.1503829523092835,2.028991167270774,6.386232335891581,0
1.0393379908650553,0.4758716799660255,0.023647472326180464,3.9470024984483794,0.09442827717726575,-3.4500130722315125,-14.263975687692623,-8.516702296397337,-6.280294841500188,10.507042108261759,0.4668770320001887,-0.0446495792166406,0.7174253702542627,-0.6209528957005702,5.63076261597664,1
1.2178649373429038,0.6507475217209339,0.18065054928852697,1.770277259385206,0.2542143031170091,1.6777408842361359,1.1648560478984762,5.771251829673663,2.950311831601997,22.432533819248118,0.7219895676325893,0.03197425687379388,0.25,0.8810420526780979,12.77144382503312,0
0.75,0.1190310764374686,0.023233650968536412,7.283266710234248,0.1,-24.344728882538682,-120.70445311368402,-20.064107804832513,-33.43018692640756,5.58336809278817,0.30204990459986997,-0.39697145061687583,0.99,-3.110660093642517,2.4922841235018414,1
0.5998639696169368,0.38106691198623094,0.06283968034985943,2.6933591569471598,0.11755006615913438,-7.323359006736163,-18.626997669481444,1.3032763083389582,-10.660449021913017,7.830953183327773,0.5217793484305915,-0.1045176721680765,0.6090003273812186,-0.3173549756785453,1.9108794599855146,1
0.85,0.6820656527276051,0.14449808500863692,1.956008389305171,0.2786906702512917,0.6093082040699611,2.8798637141546175,0.5,2.4210769726008867,10.138982974953988,0.6800088692889298,0.0051504108429164044,0.38957593129675205,1.2833709465310466,7.814078749354195,0
0.75,0.4348691363683027,0.0,7.416191166070736,-0.0019915428711469244,-22.93897351470836,-60.37359238668722,-24.013978477177883,-33.70323878858769,2.5645185621463615,0.34117366554129624,-0.20501841338768426,0.8992268147040422,-1.1297990590829872,3.3190285129081394,1
0.9892023395967776,0.67630159670241,0.061764616508017504,2.704469010269341,0.11286207649304346,1.5,-16.18955698533558,-2.485527245197695,-5.2543570202966094,3.751144838031977,0.32865370079507766,-0.1686001564465089,0.6442072918166659,-0.2788988654528435,5.509807974114334,1
1.2826002019620968,1.5518716746297714,0.6026574992272307,0.6320202507956207,0.4609336903597346,2.7278782909262596,11.928066419454824,18.552199890004967,8.387141350644443,32.92332150790293,0.967726947457066,0.14869524844188137,0.1032921171768969,3.138587842014501,5.0,0
1.2,0.8104927984698881,0.4841878299003013,0.7996226316409744,0.39969869474684916,3.929920338842162,11.973015105960336,8.0,7.816576498560881,47.45471481992565,1.760091798017707,0.1027718894205117,0.17422814675703652,2.2342308434416993,8.9723496795919,0
0.5475082191321949,0.38273245393213334,0.04192626339627861,3.5,0.03938236232848575,-13.258311237571649,-10.0,-22.80105195440497,-49.976043941042356,10.0,0.10389790809249327,-0.23393803098891935,0.8930322053125419,-2.3738459065275106,1.0,1
1.92584237035744,0.8,0.34646717736886423,0.6476937226291493,0.47253079220409416,5.576182677916604,13.34263702164166,20.13023585720753,6.408089406904456,21.934228992613207,1.5748751712616262,0.2767017855083341,0.04246423829366287,3.3517662441961553,13.976201835589254,0
0.43405231034482106,0.4363124656805142,0.05004507438471778,8.158294484822909,0.09306873753483078,-26.261633001121513,-62.9496565651008,-28.9724638628279,-23.651800356906094,-2.9186816521186687,0.16130315394439232,-0.2852973932781652,0.9795070594708867,-1.6461299688896016,2.0405128434034987,1
1.35,1.0,0.189594623936841,1.4379245576832882,0.32030768038208607,-1.0,9.586985672060537,0.5,1.021565195794329,25.254745409173943,0.7077799967276298,-0.0191430001000441,0.4204358419522114,1.0542495653229855,11.023927233924358,0
2.264442003644854,1.0113528478720524,0.20995486751158354,0.38155070763814375,0.47524287572157803,12.259460773043733,16.69547052127551,8.030437366579964,5.684989741884997,31.76085798155087,0.8033992439655276,0.15284743225460456,0.1421636916611965,3.3455849354581173,26.73410792733315,0
0.5429381782900312,0.55,0.025353348483724034,7.102676969501545,0.08019889433072111,-22.80920088643885,-85.39409593852906,-20.60860542407015,-39.90969310617463,0.1495062728963803,0.15417544133247368,-0.1993039055505454,0.7676328854621185,-3.4395927012556475,2.0794872130057938,1
1.2,1.0547222398795564,0.31636118128407714,0.9007757692378485,0.44332291822892544,8.297958452373217,8.606696144847238,17.3002725773039,9.750514133626236,23.256171306818516,1.804093040462671,0.26336201530065634,0.1200811981479385,2.137273514208985,16.599318797810355,0
0.5899594139359927,0.7801093956400622,0.06084859697331801,2.5096160211980205,0.03831960477359417,-10.165251546874279,1.274851627249621,-3.324979967476342,-8.069221429623418,16.143912249039264,0.4876914504946924,-0.13964558762443446,0.8073047848411142,-0.20114585595982282,6.801372935397802,1
0.7943402351351039,0.46220918316149884,0.056768630130499376,2.9872516479791265,0.07822905103202843,-6.36689082152205,-6.4514436438987115,-4.667187277538354,-1.5566747530466873,12.885509743145665,0.3992434145298183,-0.15066249375152177,0.6228579737873532,-0.5720333984651537,3.3234622706604426,1
1.616093901745494,1.1023998865333802,0.3306546160378822,0.1651270308142343,0.44387083783563197,5.056864860514069,5.7358488960763445,28.089412890182423,8.278259014967798,38.13103258278297,0.9386616028212632,0.231115572105408,0.050261984447579136,2.5498365664457494,10.38263293860741,0
0.556792140044825,0.4595380966066671,0.024468548604193754,3.7648407771509182,0.15930318207545835,-3.02382791809449,-8.758220267070598,-2.617821030831203,-6.563020027447489,2.1350867717888597,0.16131549926933814,-0.21047627000949556,0.6004277762257975,-0.04381064779070981,1.3137109060276684,1
0.9781994420877718,0.46969884532821254,0.06076862820463562,3.1335956383564794,0.13340013685924795,-0.03973700138340419,-11.720243093402166,-3.4762656659467033,-0.7580570485665366,5.9654291401031525,0.3926710266868692,-0.15984981959563693,0.5,-0.9300251443163963,5.1650359816018225,1
0.882866703000545,0.7682797756523821,0.06917692165140318,1.6991767886911788,0.32871153421277344,3.104125945505047,-2.8455183322099806,2.4722066222953476,1.8685430725772392,24.77860012273607,0.5267203055997143,0.05474103834902174,0.345409877599709,1.6008254658765666,13.1120750961473,0
0.14254851139563363,0.08728461692416409,0.0,8.699357868343562,-0.017914645680082532,-29.34499723993943,-99.90739357131287,-27.14044515333596,-30.623601397620757,-6.4032728921306425,0.368195630379397,-0.2520993881621996,0.8831070683800462,-2.9399503150812665,5.648901171582998,1
0.8105641732724634,0.5208134305698857,0.033163129553929166,2.8094799079775057,0.11769917536654724,-9.890203878128528,-23.543623297226517,-8.133325828069758,-10.847953621591593,5.605625949094431,0.6093019483983335,-0.08289992652832728,0.8147790068491677,-0.805395264097408,1.0,1
1.028991552539237,0.8544728852695421,0.16412867535375583,1.7360368395009416,0.2581374937383858,2.917059454338304,4.751280541131797,10.0,1.294292063840186,27.93513766962199,0.8218086899998297,-0.034395817800457924,0.5791568089514909,1.3295779971914992,10.5707295938664,0
0.7453329180868173,0.5271598528231382,0.07045358728780626,3.9036732161631096,0.1532494798309432,-6.838960971620189,-24.470698747897313,-6.778201749620251,-12.127455730773363,5.399134665513909,0.15,-0.07652408267327689,0.7486511233723433,-0.9877343352297636,1.0,1
1.412211046264825,0.9312124027572215,0.49147388015002497,0.6973387203131279,0.5633688498098509,3.1879173607434135,18.82632192190224,19.604945767154597,2.454414721422009,51.22617841260772,1.0780375475299058,0.2074431152707954,0.06810623325429463,3.820197610337578,8.513181366089041,0
0.24190251905563165,0.19434296520467864,0.025784931611577192,8.523303082600194,0.0536616099670711,-13.528439029965414,-74.58392787076822,-30.055603168557393,-27.702136280965846,-3.5982584221098257,0.2098324116695545,-0.24020593230953707,0.8364861768372366,-1.8572095276293528,3.5166910424745903,1
1.2267791712455243,0.6088324882388992,0.1936790867679048,1.4737686270109307,0.33714273253220994,2.2029775320613862,9.08486020814812,5.927070315663653,2.4854461565314945,22.26079515947542,0.8217179813950091,0.038686887993702734,0.2920115397897462,0.8684243491988014,6.662560843795334,0
1.2609426545685556,1.3277764344867053,0.2509328947988625,0.4661631396243303,0.5009501382824406,3.898831730276085,6.713631709002735,24.629990010471687,8.948746844001612,35.35790715005635,1.0489568370894193,0.21541050506813092,0.17840024697680523,2.1952197669479903,20.929172207725458,0
0.5022672410243871,0.14682568932072154,0.03167514966282981,3.5,0.09287943278247997,-23.401372968297007,-85.35763026316675,-20.007480432436097,-31.132383436347006,10.0,0.2161216774359148,-0.22826436937747996,0.8948066279064397,-2.458189261441039,1.9228689796297393,1
1.3916724789085242,0.8,0.21568580586124372,0.299029449905524,0.5836657357758983,10.371598237560091,15.601082889744145,22.10647472842574,7.834895951450588,37.04888352299234,0.9500887142838715,0.1582726306035704,0.03333333333333333,3.011403810885871,17.67732871828765,0
0.8175273025438016,0.344269286600303,0.03071013311378376,2.771349537423066,0.02,-0.22535468428655747,-13.092484767125093,1.633468728951338,-7.222462535668323,3.1397502609281336,0.31882693526071726,-0.17251731394958464,0.6177523369266931,-1.2738608069419488,3.8399198140241957,1
1.081474757106996,0.5489852119169601,0.12889382471695465,2.2205951371089094,0.1589327222632969,1.527576992546,3.5861490013735717,5.781610926393663,0.6953534363431846,8.94872203081206,0.4819644935621676,-0.05,0.49312700968413126,1.0590629405635885,9.92731995749677,0
0.8472396008079525,0.4346424539135487,0.057604540442266185,4.190342111384999,0.037923923862249256,0.14181595403724856,-16.549189372657484,4.0,-5.715951044279559,14.604439657962669,0.45896307794213986,-0.10396628416728304,0.6939467879926987,-0.6097635454752777,4.227959725729225,1
1.2,1.6373595795190736,0.4508440112060603,0.24985703525109948,0.3021222876153714,10.680664760243818,10.313100482510208,11.82907575633688,2.0,34.49221794398446,0.9816841155492741,0.23008451677386396,0.036055294308931465,1.583770566207512,21.607701078211814,0
1.5767572914420054,1.1972021830724235,0.15,0.44365657129913616,0.5179452672151809,4.622481557338967,7.487701445889936,21.308042664772977,8.789210135174256,27.11466647182909,1.0915511533296296,0.10608365436922991,0.11085245658746305,2.9407905516203683,11.532028806396836,0
1.05,0.3378440951016718,0.043908356711416754,3.3012272456068934,0.14416962377491693,-4.63141353788005,1.9156248947847665,-5.996655104275458,-2.4017796367681012,5.023865519189813,0.20971931019040782,-0.03440270222044135,0.9,-0.2950056510609723,3.109680498842469,1
1.9534644099096234,0.9056301138861326,0.6018012010058849,0.1265078348044728,0.5811167497802625,5.939202572804738,18.297924361717783,16.399007420293664,10.348888840063672,34.12638035447189,0.7204138724466564,0.27943530010897444,0.11319116124707154,2.977246778899368,27.87801531235836,0
0.23591799411858397,0.4537918460258976,0.03454069117227386,4.824793086574543,0.04253061274745293,-25.673817370994087,-118.26321426476926,-9.556502104138122,-31.537305896871757,-3.0462139761330027,0.10717237269161908,-0.3041487334871731,0.7,-2.652278300762035,5.9216948509347125,1
0.579973537337721,0.4576263244441724,0.018046848214644008,9.874248728410915,0.04317810405373535,-27.76431200967255,-84.03336636358223,-22.21848108435781,-29.45324188172871,4.228361410137616,0.26590637167660647,-0.2994166999016316,0.7986956629990019,-2.0003009196652406,4.360476587665883,1
1.8364553906363597,1.431642026817955,0.30825499866147205,0.9955238655919245,0.45771417563151967,5.31963416506888,10.805556172178138,8.0,10.410928258542341,48.50905168934758,1.9282106694654544,0.15657662067400197,0.07999238386349235,1.438851821927278,25.679730750392576,0
1.586344178124413,1.3346488406392114,0.4406037270424329,0.20202833124844521,0.45888229622787885,12.589962810573109,7.32491877175988,15.572905835834668,12.354365305129257,49.041751565436755,0.8959809957671816,0.19442947657358225,0.1198732992009106,2.201542556542666,17.40598314005534,0
0.10316267684029257,0.12872714133063654,0.0049204061783366445,15.190330661466021,0.1,-17.799339301706453,-82.52467304811191,-18.473209995671766,-16.253720549377604,0.4798813946828633,0.28285113100719517,-0.3136845732177489,0.7383710461318254,-4.2895392659386395,2.11806851813056,1
1.3445402677184277,0.715576016957094,0.09415499659817252,1.7942192153597893,0.24905392976745724,-0.19332601080919476,3.0221985540620606,4.876163590786976,1.5687048838390911,17.132742091807604,0.5096326991756219,0.053549706337480164,0.39465126807421536,0.8811981799617884,4.587359270553369,0
0.3291180057658144,0.23374192896481644,0.026390323135667963,11.026798468651805,0.06251233966135361,-9.912694219848689,-63.43841623708988,-13.734166083165723,-28.29710177285177,-4.894231631782894,0.4044081526909117,-0.08,0.8736233554802654,-3.045503018871043,4.446798407900561,1
